method,split,seed,episodes,success_rate,mean_mean_abs_force_error,mean_post_shift_force_error,mean_normalized_force_error,mean_peak_overshoot,mean_safety_violation_rate,mean_slip_rate,mean_chatter_rate,mean_settling_latency,mean_energy,mean_final_progress,mean_token_switches
robust_mpc_impedance,combined_stress,3,6,0.00000,3.47894,1.80344,0.20943,1.44378,0.00000,0.31155,0.05942,5.16667,0.34007,0.65138,0.00000
robust_mpc_impedance,combined_stress,4,6,0.00000,3.55190,1.71086,0.20922,1.45643,0.00203,0.26609,0.05731,5.16667,0.32744,0.64855,0.00000
robust_mpc_impedance,combined_stress,5,6,0.00000,3.31393,1.59472,0.19941,1.32817,0.00000,0.30453,0.05556,5.16667,0.34739,0.64926,0.00000
robust_mpc_impedance,combined_stress,6,6,0.00000,3.46291,1.88217,0.20283,1.42511,0.00206,0.34169,0.06580,5.00000,0.35108,0.65247,0.00000
robust_mpc_impedance,combined_stress,7,6,0.00000,3.41585,1.98882,0.19503,1.30931,0.00000,0.25926,0.04938,5.00000,0.34241,0.64768,0.00000
robust_mpc_impedance,contact_transition,0,6,0.00000,3.35408,1.60045,0.22781,1.27442,0.00000,0.40298,0.01837,5.00000,0.36244,0.67158,0.00000
robust_mpc_impedance,contact_transition,1,6,0.00000,3.25388,1.64334,0.21478,1.29222,0.00000,0.39757,0.01641,5.00000,0.35027,0.67235,0.00000
robust_mpc_impedance,contact_transition,2,6,0.00000,3.31058,1.42480,0.22393,1.24365,0.00000,0.40336,0.02444,5.00000,0.35435,0.67261,0.00000
robust_mpc_impedance,contact_transition,3,6,0.00000,3.26286,1.70334,0.21537,1.21434,0.00000,0.39393,0.01227,5.16667,0.35202,0.67248,0.00000
robust_mpc_impedance,contact_transition,4,6,0.00000,3.27433,1.30820,0.22398,1.23010,0.00000,0.39073,0.01012,5.00000,0.34395,0.67144,0.00000
robust_mpc_impedance,contact_transition,5,6,0.00000,3.29055,1.65397,0.22388,1.27708,0.00000,0.40372,0.01433,5.00000,0.36251,0.67271,0.00000
robust_mpc_impedance,contact_transition,6,6,0.00000,3.21362,1.47537,0.21792,1.18844,0.00000,0.40994,0.01433,5.16667,0.36041,0.67254,0.00000
robust_mpc_impedance,contact_transition,7,6,0.00000,3.31999,1.80432,0.22076,1.26118,0.00000,0.37682,0.01832,5.00000,0.35499,0.66993,0.00000
robust_mpc_impedance,delayed_mode_switch,0,6,0.00000,3.74120,1.78226,0.22344,1.84013,0.02263,0.41485,0.03283,5.16667,0.36119,0.66924,0.00000
robust_mpc_impedance,delayed_mode_switch,1,6,0.00000,3.81674,2.46811,0.22263,1.69799,0.01641,0.38931,0.02050,6.66667,0.36172,0.66898,0.00000
robust_mpc_impedance,delayed_mode_switch,2,6,0.00000,3.63140,2.01938,0.22271,1.76650,0.01631,0.40703,0.03066,5.00000,0.35290,0.67134,0.00000
robust_mpc_impedance,delayed_mode_switch,3,6,0.00000,3.68826,2.40823,0.22260,1.65307,0.01026,0.38457,0.02045,7.16667,0.35792,0.67053,0.00000
robust_mpc_impedance,delayed_mode_switch,4,6,0.00000,3.62708,1.25009,0.21641,1.88105,0.03044,0.38005,0.02444,5.50000,0.34669,0.67028,0.00000
robust_mpc_impedance,delayed_mode_switch,5,6,0.00000,3.60996,2.31564,0.20550,1.57200,0.01019,0.38728,0.01844,6.83333,0.36908,0.66666,0.00000
robust_mpc_impedance,delayed_mode_switch,6,6,0.00000,3.68752,1.91413,0.22704,1.73682,0.01438,0.40174,0.02254,5.83333,0.36595,0.67088,0.00000
robust_mpc_impedance,delayed_mode_switch,7,6,0.00000,3.56468,1.63499,0.20907,1.76488,0.01425,0.39674,0.02246,5.00000,0.35228,0.67048,0.00000
robust_mpc_impedance,friction_slip_shift,0,6,0.00000,3.23773,1.14909,0.27042,1.02415,0.00000,0.39972,0.00607,5.00000,0.36978,0.66861,0.00000
robust_mpc_impedance,friction_slip_shift,1,6,0.00000,3.24153,0.92749,0.27253,1.03275,0.00000,0.36642,0.00608,5.00000,0.36732,0.66858,0.00000
robust_mpc_impedance,friction_slip_shift,2,6,0.00000,3.19716,0.81224,0.27786,1.06429,0.00000,0.38280,0.00203,5.00000,0.36274,0.67073,0.00000
robust_mpc_impedance,friction_slip_shift,3,6,0.00000,3.18522,1.07357,0.27445,1.04552,0.00000,0.39634,0.00610,5.00000,0.35707,0.67215,0.00000
robust_mpc_impedance,friction_slip_shift,4,6,0.00000,3.14612,1.16890,0.25567,1.02180,0.00000,0.35983,0.00206,5.00000,0.34517,0.66783,0.00000
robust_mpc_impedance,friction_slip_shift,5,6,0.00000,3.18529,0.91552,0.26610,1.02874,0.00000,0.37273,0.00610,5.00000,0.37230,0.66860,0.00000
robust_mpc_impedance,friction_slip_shift,6,6,0.00000,3.13325,1.11612,0.26776,1.00729,0.00000,0.40213,0.00000,5.00000,0.36321,0.67026,0.00000
robust_mpc_impedance,friction_slip_shift,7,6,0.00000,3.18704,1.17899,0.25846,1.00941,0.00000,0.36845,0.00404,5.00000,0.35903,0.66841,0.00000
robust_mpc_impedance,nominal_surface_tracking,0,6,0.00000,3.33989,1.13252,0.27618,0.96641,0.00000,0.44105,0.00000,5.00000,0.37861,0.68485,0.00000
robust_mpc_impedance,nominal_surface_tracking,1,6,0.00000,3.26356,1.11716,0.27691,0.97552,0.00000,0.42712,0.00000,5.00000,0.37253,0.68578,0.00000
robust_mpc_impedance,nominal_surface_tracking,2,6,0.00000,3.29706,1.12226,0.26915,0.98644,0.00000,0.42840,0.00000,5.00000,0.36892,0.68526,0.00000
robust_mpc_impedance,nominal_surface_tracking,3,6,0.00000,3.27203,1.02938,0.27149,1.01063,0.00000,0.42308,0.00203,5.00000,0.36751,0.68563,0.00000
robust_mpc_impedance,nominal_surface_tracking,4,6,0.00000,3.22547,1.19180,0.26068,0.98958,0.00000,0.42105,0.00000,5.00000,0.35317,0.68519,0.00000
robust_mpc_impedance,nominal_surface_tracking,5,6,0.00000,3.29666,1.10537,0.27637,0.98217,0.00000,0.43302,0.00402,5.00000,0.37940,0.68496,0.00000
robust_mpc_impedance,nominal_surface_tracking,6,6,0.00000,3.26667,1.14120,0.27076,0.97590,0.00000,0.43207,0.00000,5.00000,0.37716,0.68459,0.00000
robust_mpc_impedance,nominal_surface_tracking,7,6,0.00000,3.25528,1.11712,0.27123,0.98482,0.00000,0.43020,0.00000,5.00000,0.36604,0.68588,0.00000
robust_mpc_impedance,sensor_noise_burst,0,6,0.00000,3.56583,1.89852,0.22733,1.23492,0.00000,0.42803,0.04063,5.00000,0.37764,0.67952,0.00000
robust_mpc_impedance,sensor_noise_burst,1,6,0.00000,3.70388,1.95161,0.22428,1.23128,0.00000,0.40212,0.04650,5.16667,0.37209,0.67815,0.00000
robust_mpc_impedance,sensor_noise_burst,2,6,0.00000,3.60793,1.80566,0.22829,1.23093,0.00000,0.40010,0.05258,5.00000,0.37340,0.67804,0.00000
robust_mpc_impedance,sensor_noise_burst,3,6,0.00000,3.58563,1.86272,0.22557,1.27618,0.00000,0.40293,0.05471,5.00000,0.37005,0.67960,0.00000
robust_mpc_impedance,sensor_noise_burst,4,6,0.00000,3.71547,1.88559,0.23000,1.26243,0.00000,0.39479,0.04807,5.00000,0.36033,0.67798,0.00000
robust_mpc_impedance,sensor_noise_burst,5,6,0.00000,3.68299,1.99167,0.22664,1.24116,0.00000,0.40283,0.06073,5.00000,0.38371,0.67937,0.00000
robust_mpc_impedance,sensor_noise_burst,6,6,0.00000,3.55505,1.57983,0.22693,1.25451,0.00000,0.41502,0.04858,5.00000,0.37927,0.67872,0.00000
robust_mpc_impedance,sensor_noise_burst,7,6,0.00000,3.69454,1.81462,0.22479,1.26646,0.00000,0.39602,0.04239,5.16667,0.37219,0.67907,0.00000
robust_mpc_impedance,stick_slip_cycle,0,6,0.00000,3.30607,1.69539,0.23585,1.00201,0.00000,0.38085,0.01014,5.16667,0.36294,0.66364,0.00000
robust_mpc_impedance,stick_slip_cycle,1,6,0.00000,3.22313,1.39092,0.23435,1.04329,0.00000,0.37062,0.00411,5.00000,0.35499,0.66351,0.00000
robust_mpc_impedance,stick_slip_cycle,2,6,0.00000,3.32535,1.71004,0.23506,1.04416,0.00000,0.34905,0.00407,5.00000,0.35644,0.66126,0.00000
robust_mpc_impedance,stick_slip_cycle,3,6,0.00000,3.20817,1.46623,0.23762,1.01755,0.00000,0.34021,0.00203,5.33333,0.35007,0.66119,0.00000
robust_mpc_impedance,stick_slip_cycle,4,6,0.00000,3.25525,1.83925,0.22754,1.01108,0.00000,0.37734,0.00203,5.16667,0.34124,0.66633,0.00000
robust_mpc_impedance,stick_slip_cycle,5,6,0.00000,3.23573,1.46446,0.24221,1.06473,0.00000,0.35918,0.01026,5.16667,0.36257,0.66301,0.00000
robust_mpc_impedance,stick_slip_cycle,6,6,0.00000,3.25325,1.61646,0.23131,1.06666,0.00000,0.36331,0.01232,5.00000,0.35952,0.66020,0.00000
robust_mpc_impedance,stick_slip_cycle,7,6,0.00000,3.28927,1.54466,0.23464,1.02820,0.00000,0.35975,0.00813,5.00000,0.35020,0.66277,0.00000
robust_mpc_impedance,stiffness_shift,0,6,0.00000,3.60880,0.76655,0.30736,1.59732,0.00404,0.43206,0.01218,5.00000,0.37804,0.68212,0.00000
robust_mpc_impedance,stiffness_shift,1,6,0.00000,3.69034,0.86308,0.29752,1.68124,0.01230,0.40863,0.01626,5.00000,0.37153,0.68205,0.00000
robust_mpc_impedance,stiffness_shift,2,6,0.00000,3.61920,0.86065,0.31341,1.66722,0.00811,0.41796,0.01218,5.16667,0.36692,0.68217,0.00000
robust_mpc_impedance,stiffness_shift,3,6,0.00000,3.74196,0.83603,0.29932,1.65592,0.00808,0.41133,0.01413,5.33333,0.37254,0.68130,0.00000
robust_mpc_impedance,stiffness_shift,4,6,0.00000,3.50583,1.00058,0.28931,1.67268,0.01019,0.42813,0.01827,6.16667,0.34767,0.68264,0.00000
robust_mpc_impedance,stiffness_shift,5,6,0.00000,3.75685,0.76645,0.31301,1.62559,0.01415,0.40285,0.02226,5.00000,0.38466,0.68164,0.00000
robust_mpc_impedance,stiffness_shift,6,6,0.00000,3.71844,0.75450,0.31721,1.65467,0.00813,0.41786,0.01421,5.00000,0.37866,0.68213,0.00000
robust_mpc_impedance,stiffness_shift,7,6,0.00000,3.60157,1.02956,0.29931,1.61311,0.00813,0.41987,0.01421,5.83333,0.36649,0.68263,0.00000
robust_mpc_impedance,surface_discontinuity,0,6,0.00000,3.46388,1.82013,0.20992,1.04674,0.00000,0.40612,0.01222,5.00000,0.36442,0.66892,0.00000
robust_mpc_impedance,surface_discontinuity,1,6,0.00000,3.43499,1.90905,0.20487,1.07055,0.00000,0.38575,0.01639,5.16667,0.35689,0.66933,0.00000
robust_mpc_impedance,surface_discontinuity,2,6,0.00000,3.38888,1.82358,0.20921,1.04288,0.00000,0.39805,0.00613,5.16667,0.35559,0.67115,0.00000
robust_mpc_impedance,surface_discontinuity,3,6,0.00000,3.47751,1.88179,0.20925,1.07499,0.00000,0.38221,0.00818,5.00000,0.35709,0.67083,0.00000
robust_mpc_impedance,surface_discontinuity,4,6,0.00000,3.30732,1.75792,0.21079,1.04430,0.00000,0.39034,0.01019,5.33333,0.34075,0.67052,0.00000
robust_mpc_impedance,surface_discontinuity,5,6,0.00000,3.42977,1.80402,0.21352,1.08801,0.00000,0.40169,0.01435,5.00000,0.36311,0.67123,0.00000
robust_mpc_impedance,surface_discontinuity,6,6,0.00000,3.50473,1.80521,0.20699,1.04615,0.00000,0.40414,0.00409,5.00000,0.36400,0.67128,0.00000
robust_mpc_impedance,surface_discontinuity,7,6,0.00000,3.37621,2.07349,0.20849,1.03544,0.00000,0.39355,0.00818,5.00000,0.34969,0.67053,0.00000
robust_mpc_impedance,target_force_jump,0,6,0.00000,3.27649,2.63782,0.19583,1.11179,0.00000,0.44928,0.01245,6.00000,0.35345,0.67535,0.00000
robust_mpc_impedance,target_force_jump,1,6,0.00000,3.26828,3.15796,0.18278,1.05597,0.00000,0.42035,0.00412,6.16667,0.34882,0.67531,0.00000
robust_mpc_impedance,target_force_jump,2,6,0.00000,3.29772,2.87983,0.18767,1.14943,0.00000,0.42454,0.01451,6.66667,0.34726,0.67571,0.00000
robust_mpc_impedance,target_force_jump,3,6,0.00000,3.20911,2.42892,0.19804,1.13516,0.00000,0.41615,0.00620,5.66667,0.34480,0.67619,0.00000
robust_mpc_impedance,target_force_jump,4,6,0.00000,3.22281,2.74315,0.18579,1.10016,0.00000,0.43312,0.00623,6.16667,0.33257,0.67729,0.00000
robust_mpc_impedance,target_force_jump,5,6,0.00000,3.24952,2.61837,0.18510,1.12108,0.00000,0.43542,0.01875,6.16667,0.35150,0.67421,0.00000
robust_mpc_impedance,target_force_jump,6,6,0.00000,3.28878,3.37304,0.18410,1.10399,0.00000,0.43876,0.00836,7.00000,0.35567,0.67688,0.00000
robust_mpc_impedance,target_force_jump,7,6,0.00000,3.24607,2.80763,0.18725,1.08833,0.00000,0.42325,0.00620,6.33333,0.34241,0.67516,0.00000
token_no_memory_ablation,actuator_saturation,0,6,1.00000,3.00339,1.52054,0.17154,1.53651,0.00196,0.50686,0.02720,5.00000,0.53534,0.75841,16.00000
token_no_memory_ablation,actuator_saturation,1,6,1.00000,2.84291,1.27607,0.16851,1.44256,0.00000,0.50486,0.02339,5.00000,0.55473,0.75489,13.00000
token_no_memory_ablation,actuator_saturation,2,6,0.83333,2.85150,1.63493,0.16445,1.28049,0.00000,0.49904,0.02526,5.00000,0.55875,0.75680,11.33333
token_no_memory_ablation,actuator_saturation,3,6,1.00000,2.92119,1.43462,0.17079,1.47240,0.00000,0.51363,0.02537,5.00000,0.55464,0.75714,16.16667
token_no_memory_ablation,actuator_saturation,4,6,1.00000,2.86054,1.32127,0.16865,1.37289,0.00000,0.49136,0.02321,5.33333,0.54504,0.75879,15.16667
token_no_memory_ablation,actuator_saturation,5,6,1.00000,2.87247,1.47231,0.16672,1.41425,0.00000,0.51557,0.03124,5.00000,0.57167,0.75801,12.33333
token_no_memory_ablation,actuator_saturation,6,6,1.00000,2.88151,1.39787,0.16677,1.45938,0.00000,0.51183,0.02725,5.00000,0.56821,0.75868,15.83333
token_no_memory_ablation,actuator_saturation,7,6,1.00000,2.86514,1.34120,0.16805,1.37910,0.00000,0.50967,0.02335,5.00000,0.55763,0.75770,13.66667
token_no_memory_ablation,combined_extreme_stress,0,6,0.00000,2.88634,1.65161,0.15731,1.48160,0.00000,0.44117,0.10784,5.00000,0.50379,0.71920,16.83333
token_no_memory_ablation,combined_extreme_stress,1,6,0.16667,2.90601,1.68469,0.15504,1.41223,0.00196,0.46064,0.10432,5.00000,0.54397,0.72580,14.33333
token_no_memory_ablation,combined_extreme_stress,2,6,0.00000,2.89048,2.10358,0.15601,1.41216,0.00000,0.45845,0.09101,5.00000,0.52758,0.72635,15.16667
token_no_memory_ablation,combined_extreme_stress,3,6,0.33333,2.81977,1.85101,0.15857,1.39079,0.00000,0.48324,0.10656,5.00000,0.53166,0.73073,15.16667
token_no_memory_ablation,combined_extreme_stress,4,6,0.33333,2.96687,2.32722,0.15472,1.36252,0.00000,0.45184,0.12374,5.16667,0.52478,0.73118,15.66667
token_no_memory_ablation,combined_extreme_stress,5,6,0.33333,2.88446,1.64347,0.15813,1.42180,0.00000,0.46456,0.11818,5.00000,0.55046,0.72917,15.00000
token_no_memory_ablation,combined_extreme_stress,6,6,0.00000,2.89127,2.14974,0.15195,1.51884,0.00394,0.46951,0.10850,5.00000,0.53485,0.72818,17.83333
token_no_memory_ablation,combined_extreme_stress,7,6,0.00000,2.90553,2.05713,0.15763,1.47473,0.00392,0.46064,0.10033,5.00000,0.53027,0.72395,14.66667
token_no_memory_ablation,combined_stress,0,6,0.00000,2.82083,1.13798,0.16681,1.60149,0.00584,0.44236,0.05089,5.00000,0.50179,0.72156,17.16667
token_no_memory_ablation,combined_stress,1,6,0.16667,2.84547,1.26406,0.17334,1.53545,0.00588,0.46065,0.05719,5.00000,0.50714,0.72098,15.00000
token_no_memory_ablation,combined_stress,2,6,0.00000,2.83231,1.51745,0.16698,1.49367,0.00196,0.44778,0.05509,5.00000,0.51368,0.71905,15.50000
token_no_memory_ablation,combined_stress,3,6,0.00000,2.77678,1.33580,0.16721,1.51924,0.00196,0.46176,0.06680,5.00000,0.50747,0.72288,16.33333
token_no_memory_ablation,combined_stress,4,6,0.00000,2.84334,1.26845,0.16748,1.58754,0.00392,0.44314,0.07451,5.00000,0.50638,0.71952,16.83333
token_no_memory_ablation,combined_stress,5,6,0.00000,2.61359,1.15624,0.15725,1.44430,0.00000,0.46755,0.06898,5.00000,0.51205,0.71995,13.16667
token_no_memory_ablation,combined_stress,6,6,0.00000,2.73112,1.39560,0.15985,1.42636,0.00000,0.47838,0.08263,5.00000,0.52126,0.72875,14.50000
token_no_memory_ablation,combined_stress,7,6,0.00000,2.83546,1.63355,0.16184,1.40742,0.00000,0.45689,0.06092,5.83333,0.51115,0.71741,15.16667
token_no_memory_ablation,contact_transition,0,6,0.83333,2.61910,1.12340,0.17811,1.30213,0.00000,0.48926,0.02339,5.00000,0.50884,0.74875,11.83333
token_no_memory_ablation,contact_transition,1,6,0.83333,2.54006,1.15661,0.16772,1.28045,0.00000,0.48922,0.01573,5.00000,0.52856,0.74556,11.16667
token_no_memory_ablation,contact_transition,2,6,0.83333,2.58166,0.95485,0.17476,1.27941,0.00000,0.46979,0.02351,5.00000,0.53625,0.74506,10.50000
token_no_memory_ablation,contact_transition,3,6,1.00000,2.56440,1.19121,0.16929,1.26366,0.00000,0.49895,0.02152,5.00000,0.53211,0.74943,11.33333
token_no_memory_ablation,contact_transition,4,6,0.66667,2.59343,0.97530,0.17746,1.21827,0.00000,0.44252,0.01555,5.00000,0.52943,0.73988,12.83333
token_no_memory_ablation,contact_transition,5,6,0.83333,2.59996,1.21378,0.17685,1.29361,0.00000,0.49708,0.02159,5.00000,0.54370,0.74822,10.33333
token_no_memory_ablation,contact_transition,6,6,1.00000,2.51197,1.06955,0.17033,1.21949,0.00000,0.50206,0.02164,5.00000,0.53995,0.75081,12.00000
token_no_memory_ablation,contact_transition,7,6,0.66667,2.61352,1.29364,0.17369,1.25914,0.00000,0.46106,0.02342,5.00000,0.53420,0.73726,12.50000
token_no_memory_ablation,delayed_mode_switch,0,6,0.66667,2.96434,1.49475,0.17709,1.92399,0.02738,0.48730,0.02738,5.00000,0.52680,0.74869,15.33333
token_no_memory_ablation,delayed_mode_switch,1,6,1.00000,3.07206,2.33369,0.17912,1.77389,0.01764,0.49216,0.02941,6.66667,0.56089,0.74919,14.66667
token_no_memory_ablation,delayed_mode_switch,2,6,0.83333,2.92990,1.55214,0.17952,1.81543,0.01562,0.48336,0.02544,5.00000,0.55101,0.74517,12.50000
token_no_memory_ablation,delayed_mode_switch,3,6,0.83333,2.94313,2.46972,0.17752,1.75013,0.00978,0.50875,0.01958,7.66667,0.54745,0.75660,16.33333
token_no_memory_ablation,delayed_mode_switch,4,6,0.50000,2.91880,1.35465,0.17420,1.98459,0.02344,0.47271,0.03315,5.66667,0.54676,0.75199,16.66667
token_no_memory_ablation,delayed_mode_switch,5,6,0.50000,2.93473,2.17529,0.16711,1.64815,0.01571,0.48525,0.03146,6.33333,0.57000,0.74491,12.50000
token_no_memory_ablation,delayed_mode_switch,6,6,0.83333,2.92956,1.87375,0.18036,1.79941,0.01569,0.50000,0.02549,6.16667,0.56107,0.75453,16.66667
token_no_memory_ablation,delayed_mode_switch,7,6,0.50000,2.87410,1.49771,0.16862,1.81440,0.01179,0.48919,0.02946,5.16667,0.54542,0.74997,14.66667
token_no_memory_ablation,friction_slip_shift,0,6,0.50000,2.52772,0.83572,0.21172,1.04807,0.00000,0.45732,0.00586,5.00000,0.52613,0.74073,10.16667
token_no_memory_ablation,friction_slip_shift,1,6,0.66667,2.47934,0.65806,0.20853,1.09181,0.00000,0.50194,0.00581,5.00000,0.55260,0.74598,10.33333
token_no_memory_ablation,friction_slip_shift,2,6,1.00000,2.46908,0.56886,0.21461,1.10898,0.00000,0.49421,0.00584,5.00000,0.54827,0.74907,9.33333
token_no_memory_ablation,friction_slip_shift,3,6,0.83333,2.44281,0.76833,0.21078,1.06392,0.00000,0.50392,0.00971,5.00000,0.54197,0.75293,10.16667
token_no_memory_ablation,friction_slip_shift,4,6,0.50000,2.44846,0.79368,0.19889,1.03374,0.00000,0.46974,0.00390,5.00000,0.52632,0.73807,8.83333
token_no_memory_ablation,friction_slip_shift,5,6,0.83333,2.48806,0.66726,0.20769,1.05329,0.00000,0.48634,0.01361,5.00000,0.56307,0.74430,9.50000
token_no_memory_ablation,friction_slip_shift,6,6,0.66667,2.41268,0.72547,0.20625,1.01912,0.00000,0.47355,0.00392,5.00000,0.54675,0.74413,9.50000
token_no_memory_ablation,friction_slip_shift,7,6,0.50000,2.47190,0.82269,0.20046,1.01848,0.00000,0.48037,0.00388,5.00000,0.54399,0.73922,7.16667
token_no_memory_ablation,nominal_surface_tracking,0,6,0.83333,2.56131,0.77764,0.21193,1.00087,0.00000,0.51163,0.00000,5.00000,0.54703,0.77288,10.50000
token_no_memory_ablation,nominal_surface_tracking,1,6,0.83333,2.55577,0.78900,0.21698,1.00270,0.00000,0.50677,0.00388,5.00000,0.57769,0.77013,8.50000
token_no_memory_ablation,nominal_surface_tracking,2,6,1.00000,2.54838,0.74268,0.20798,1.01483,0.00000,0.50880,0.00000,5.00000,0.56729,0.77200,10.16667
token_no_memory_ablation,nominal_surface_tracking,3,6,1.00000,2.50398,0.66718,0.20780,1.02714,0.00000,0.51947,0.00194,5.00000,0.56915,0.77257,11.00000
token_no_memory_ablation,nominal_surface_tracking,4,6,1.00000,2.54815,0.81081,0.20602,0.99260,0.00000,0.48741,0.00000,5.00000,0.55383,0.76855,10.16667
token_no_memory_ablation,nominal_surface_tracking,5,6,0.83333,2.56288,0.77719,0.21482,1.01957,0.00000,0.52435,0.00196,5.00000,0.58316,0.77218,8.83333
token_no_memory_ablation,nominal_surface_tracking,6,6,1.00000,2.53543,0.77244,0.21018,0.99653,0.00000,0.51651,0.00000,5.00000,0.57908,0.77022,9.16667
token_no_memory_ablation,nominal_surface_tracking,7,6,1.00000,2.53979,0.77363,0.21172,1.02453,0.00000,0.51546,0.00000,5.00000,0.56392,0.77328,10.50000
token_no_memory_ablation,sensor_noise_burst,0,6,1.00000,2.75206,1.28854,0.17518,1.21265,0.00000,0.50871,0.06601,5.00000,0.54163,0.76547,9.66667
token_no_memory_ablation,sensor_noise_burst,1,6,1.00000,2.86015,1.47108,0.17320,1.27581,0.00000,0.52620,0.05828,5.00000,0.56488,0.76589,11.00000
token_no_memory_ablation,sensor_noise_burst,2,6,1.00000,2.80338,1.29496,0.17754,1.31931,0.00000,0.51457,0.06019,5.16667,0.56909,0.76296,11.33333
token_no_memory_ablation,sensor_noise_burst,3,6,1.00000,2.80499,1.33036,0.17631,1.39149,0.00000,0.53488,0.04263,5.00000,0.56474,0.76809,11.66667
token_no_memory_ablation,sensor_noise_burst,4,6,1.00000,2.85884,1.33833,0.17701,1.27671,0.00000,0.48449,0.05039,5.00000,0.55932,0.76225,14.50000
token_no_memory_ablation,sensor_noise_burst,5,6,1.00000,2.86465,1.45681,0.17608,1.32169,0.00000,0.52428,0.05440,5.00000,0.58617,0.76662,12.66667
token_no_memory_ablation,sensor_noise_burst,6,6,1.00000,2.71901,1.04781,0.17343,1.27488,0.00000,0.51566,0.06031,5.00000,0.57758,0.76608,13.00000
token_no_memory_ablation,sensor_noise_burst,7,6,1.00000,2.90040,1.27055,0.17650,1.32936,0.00000,0.51158,0.06213,5.00000,0.57253,0.76466,12.00000
token_no_memory_ablation,stick_slip_cycle,0,6,0.66667,2.49079,1.19644,0.17755,1.02097,0.00000,0.48062,0.00784,5.00000,0.50948,0.74240,8.50000
token_no_memory_ablation,stick_slip_cycle,1,6,0.50000,2.49873,0.99009,0.18175,1.10971,0.00000,0.49122,0.01762,5.00000,0.53593,0.74318,10.00000
token_no_memory_ablation,stick_slip_cycle,2,6,0.33333,2.62226,1.22662,0.18513,1.07121,0.00000,0.44553,0.01372,5.00000,0.53868,0.73052,8.66667
token_no_memory_ablation,stick_slip_cycle,3,6,0.16667,2.42668,1.04348,0.17969,1.03468,0.00000,0.49216,0.00784,5.00000,0.52594,0.73626,8.33333
token_no_memory_ablation,stick_slip_cycle,4,6,0.66667,2.52045,1.35909,0.17615,1.02305,0.00000,0.47665,0.01167,5.00000,0.52144,0.74535,8.33333
token_no_memory_ablation,stick_slip_cycle,5,6,0.33333,2.50027,1.03978,0.18702,1.08453,0.00000,0.47451,0.01569,5.00000,0.54422,0.73766,7.83333
token_no_memory_ablation,stick_slip_cycle,6,6,0.50000,2.46597,1.10874,0.17503,1.12063,0.00000,0.49615,0.00976,5.00000,0.53024,0.74034,10.83333
