method,split,seed,episode,stress_level,success,contact_ratio,mean_abs_force_error,post_shift_force_error,normalized_force_error,peak_overshoot,max_penetration,safety_violation_rate,slip_rate,chatter_rate,chatter_crossings,settling_latency,energy,work,final_progress,final_k_est,final_mu_est,token_switches,trajectory_samples
oracle_impedance,combined_stress,0,2002,0.00,0,0.91667,1.31969,0.32366,0.12206,1.23143,0.02801,0.00000,0.63636,0.02273,2,5,0.79917,-0.13983,0.86084,401.24003,0.14765,0,0:x-0.117:y-0.434:f0.29:tf10.81:p0.0000:tok-1;15:x0.027:y-0.423:f11.36:tf10.81:p0.0274:tok-1;30:x0.028:y-0.338:f10.95:tf10.81:p0.0276:tok-1;45:x0.028:y-0.199:f8.50:tf10.81:p0.0276:tok-1;60:x0.027:y-0.043:f11.00:tf10.81:p0.0273:tok-1;75:x0.028:y0.118:f10.99:tf10.81:p0.0277:tok-1;90:x0.028:y0.266:f11.29:tf10.81:p0.0276:tok-1;95:x0.028:y0.304:f11.19:tf10.81:p0.0276:tok-1
gain_scheduled_impedance,combined_stress,1,2000,0.00,0,0.91667,1.57634,0.20803,0.13152,1.13181,0.02967,0.00000,0.61364,0.02273,2,5,0.74481,-0.09762,0.86543,404.78096,0.19365,0,0:x-0.113:y-0.426:f0.00:tf11.99:p0.0000:tok-1;15:x0.025:y-0.416:f10.45:tf11.99:p0.0251:tok-1;30:x0.028:y-0.341:f11.65:tf11.99:p0.0283:tok-1;45:x0.029:y-0.211:f11.88:tf11.99:p0.0288:tok-1;60:x0.029:y-0.054:f13.51:tf11.99:p0.0291:tok-1;75:x0.030:y0.113:f12.12:tf11.99:p0.0296:tok-1;90:x0.029:y0.269:f11.45:tf11.99:p0.0295:tok-1;95:x0.029:y0.307:f11.33:tf11.99:p0.0294:tok-1
adaptive_impedance_control,combined_stress,1,2000,0.00,0,0.92708,1.41373,0.37860,0.11796,1.21448,0.03094,0.00000,0.60674,0.08989,8,5,0.94129,-0.16241,0.84948,405.94011,0.19358,0,0:x-0.113:y-0.444:f0.05:tf11.99:p0.0000:tok-1;15:x0.029:y-0.431:f11.78:tf11.99:p0.0290:tok-1;30:x0.030:y-0.353:f11.93:tf11.99:p0.0296:tok-1;45:x0.031:y-0.223:f11.62:tf11.99:p0.0305:tok-1;60:x0.031:y-0.068:f11.17:tf11.99:p0.0307:tok-1;75:x0.031:y0.099:f12.42:tf11.99:p0.0307:tok-1;90:x0.030:y0.254:f12.61:tf11.99:p0.0305:tok-1;95:x0.030:y0.294:f12.37:tf11.99:p0.0302:tok-1
robust_mpc_impedance,combined_stress,1,2000,0.00,0,0.85417,3.41540,1.11021,0.28497,1.05954,0.02693,0.00000,0.43902,0.02439,2,5,0.39973,-0.03410,0.68003,405.06274,0.19369,0,0:x-0.125:y-0.435:f0.00:tf11.99:p0.0000:tok-1;15:x0.007:y-0.435:f5.03:tf11.99:p0.0065:tok-1;30:x0.023:y-0.394:f9.29:tf11.99:p0.0229:tok-1;45:x0.026:y-0.301:f9.01:tf11.99:p0.0255:tok-1;60:x0.027:y-0.178:f11.99:tf11.99:p0.0268:tok-1;75:x0.027:y-0.037:f10.56:tf11.99:p0.0268:tok-1;90:x0.027:y0.106:f10.66:tf11.99:p0.0268:tok-1;95:x0.027:y0.147:f10.84:tf11.99:p0.0269:tok-1
learned_gain_regressor,combined_stress,1,2000,0.00,0,0.90625,2.23083,0.98517,0.18613,1.22383,0.03255,0.00000,0.64368,0.03448,3,5,0.66597,-0.14952,0.84495,407.03807,0.19339,0,0:x-0.114:y-0.438:f0.37:tf11.99:p0.0000:tok-1;15:x0.022:y-0.428:f9.88:tf11.99:p0.0218:tok-1;30:x0.026:y-0.346:f10.81:tf11.99:p0.0265:tok-1;45:x0.029:y-0.208:f12.63:tf11.99:p0.0287:tok-1;60:x0.031:y-0.053:f11.25:tf11.99:p0.0310:tok-1;75:x0.032:y0.106:f13.27:tf11.99:p0.0318:tok-1;90:x0.032:y0.253:f12.98:tf11.99:p0.0324:tok-1;95:x0.033:y0.290:f13.74:tf11.99:p0.0325:tok-1
random_forest_gain_regressor,combined_stress,1,2000,0.00,1,0.89583,2.23105,0.25127,0.18615,1.11542,0.03022,0.00000,0.58140,0.04651,4,5,0.60323,-0.13528,0.80649,405.10527,0.19364,0,0:x-0.112:y-0.445:f0.43:tf11.99:p0.0000:tok-1;15:x0.017:y-0.438:f7.80:tf11.99:p0.0174:tok-1;30:x0.027:y-0.370:f10.92:tf11.99:p0.0265:tok-1;45:x0.028:y-0.251:f13.37:tf11.99:p0.0276:tok-1;60:x0.029:y-0.104:f12.28:tf11.99:p0.0289:tok-1;75:x0.030:y0.059:f12.34:tf11.99:p0.0300:tok-1;90:x0.030:y0.215:f11.82:tf11.99:p0.0301:tok-1;95:x0.030:y0.256:f12.59:tf11.99:p0.0302:tok-1
hist_gradient_gain_regressor,combined_stress,1,2000,0.00,1,0.89583,2.12547,0.22673,0.17734,1.10950,0.03012,0.00000,0.59302,0.02326,2,5,0.65948,-0.16679,0.82886,405.41709,0.19361,0,0:x-0.119:y-0.418:f0.00:tf11.99:p0.0000:tok-1;15:x0.018:y-0.412:f8.34:tf11.99:p0.0181:tok-1;30:x0.027:y-0.341:f11.10:tf11.99:p0.0267:tok-1;45:x0.029:y-0.218:f11.33:tf11.99:p0.0286:tok-1;60:x0.029:y-0.071:f10.36:tf11.99:p0.0292:tok-1;75:x0.030:y0.086:f11.87:tf11.99:p0.0300:tok-1;90:x0.029:y0.236:f11.93:tf11.99:p0.0291:tok-1;95:x0.029:y0.276:f11.75:tf11.99:p0.0289:tok-1
ensemble_uncertainty_gain,combined_stress,1,2000,0.00,0,0.89583,2.20486,0.32545,0.18397,1.11435,0.03086,0.00000,0.61628,0.04651,4,5,0.59199,-0.13359,0.82650,404.49221,0.19356,0,0:x-0.111:y-0.438:f0.00:tf11.99:p0.0000:tok-1;15:x0.018:y-0.431:f8.37:tf11.99:p0.0180:tok-1;30:x0.026:y-0.357:f10.64:tf11.99:p0.0259:tok-1;45:x0.029:y-0.229:f12.52:tf11.99:p0.0289:tok-1;60:x0.031:y-0.076:f11.86:tf11.99:p0.0306:tok-1;75:x0.030:y0.084:f12.40:tf11.99:p0.0304:tok-1;90:x0.030:y0.235:f12.31:tf11.99:p0.0302:tok-1;95:x0.030:y0.274:f12.04:tf11.99:p0.0302:tok-1
risk_averse_impedance,combined_stress,1,2000,0.00,0,0.87500,3.69994,1.84125,0.30871,1.02284,0.02496,0.00000,0.17857,0.01190,1,5,0.39143,-0.05119,0.60143,409.95321,0.19361,0,0:x-0.113:y-0.429:f0.15:tf11.99:p0.0000:tok-1;15:x0.012:y-0.428:f6.75:tf11.99:p0.0121:tok-1;30:x0.022:y-0.393:f9.54:tf11.99:p0.0223:tok-1;45:x0.025:y-0.317:f9.38:tf11.99:p0.0246:tok-1;60:x0.024:y-0.213:f10.16:tf11.99:p0.0241:tok-1;75:x0.025:y-0.089:f10.59:tf11.99:p0.0249:tok-1;90:x0.025:y0.041:f9.86:tf11.99:p0.0247:tok-1;95:x0.025:y0.080:f10.11:tf11.99:p0.0247:tok-1
conformal_safety_gain,combined_stress,1,2000,0.00,1,0.90625,2.17480,0.24130,0.18146,1.17393,0.02964,0.00000,0.58621,0.00000,0,5,0.59063,-0.13073,0.82378,405.35917,0.19359,0,0:x-0.107:y-0.424:f0.00:tf11.99:p0.0000:tok-1;15:x0.017:y-0.418:f8.21:tf11.99:p0.0171:tok-1;30:x0.026:y-0.349:f10.54:tf11.99:p0.0262:tok-1;45:x0.028:y-0.226:f11.08:tf11.99:p0.0285:tok-1;60:x0.029:y-0.077:f11.21:tf11.99:p0.0288:tok-1;75:x0.029:y0.082:f12.01:tf11.99:p0.0293:tok-1;90:x0.029:y0.232:f11.50:tf11.99:p0.0295:tok-1;95:x0.030:y0.271:f12.31:tf11.99:p0.0296:tok-1
impedance_token_policy_v4,combined_stress,1,2000,0.00,1,0.90625,2.39626,1.33936,0.19994,1.06443,0.02905,0.00000,0.51724,0.04598,4,6,0.79985,-0.10443,0.75111,408.44699,0.19370,53,0:x-0.122:y-0.413:f0.00:tf11.99:p0.0000:tok1;15:x0.023:y-0.408:f9.05:tf11.99:p0.0233:tok7;30:x0.026:y-0.351:f10.60:tf11.99:p0.0264:tok7;45:x0.027:y-0.241:f10.83:tf11.99:p0.0274:tok0;60:x0.025:y-0.111:f12.11:tf11.99:p0.0247:tok4;75:x0.025:y0.022:f10.14:tf11.99:p0.0245:tok3;90:x0.027:y0.166:f11.12:tf11.99:p0.0274:tok3;95:x0.028:y0.208:f11.57:tf11.99:p0.0278:tok0
impedance_token_policy_v5,combined_stress,1,2000,0.00,0,0.90625,2.98964,2.06227,0.24945,0.95885,0.02477,0.00000,0.34483,0.00000,0,5,0.73443,-0.10155,0.70993,409.51562,0.19387,39,0:x-0.116:y-0.428:f0.09:tf11.99:p0.0000:tok1;15:x0.022:y-0.422:f10.02:tf11.99:p0.0221:tok6;30:x0.024:y-0.366:f10.48:tf11.99:p0.0241:tok6;45:x0.024:y-0.275:f10.74:tf11.99:p0.0242:tok4;60:x0.023:y-0.158:f8.94:tf11.99:p0.0234:tok7;75:x0.024:y-0.012:f9.97:tf11.99:p0.0243:tok4;90:x0.024:y0.133:f10.59:tf11.99:p0.0244:tok4;95:x0.024:y0.173:f9.71:tf11.99:p0.0243:tok4
oracle_impedance,combined_stress,1,2000,0.00,0,0.91667,1.31667,0.36022,0.10986,1.15133,0.03079,0.00000,0.62500,0.05682,5,5,0.79541,-0.14692,0.84901,408.75977,0.19349,0,0:x-0.113:y-0.429:f0.00:tf11.99:p0.0000:tok-1;15:x0.029:y-0.418:f12.35:tf11.99:p0.0290:tok-1;30:x0.030:y-0.339:f11.86:tf11.99:p0.0302:tok-1;45:x0.031:y-0.205:f10.59:tf11.99:p0.0306:tok-1;60:x0.030:y-0.051:f10.66:tf11.99:p0.0301:tok-1;75:x0.030:y0.108:f12.38:tf11.99:p0.0303:tok-1;90:x0.030:y0.256:f12.58:tf11.99:p0.0302:tok-1;95:x0.030:y0.293:f12.29:tf11.99:p0.0302:tok-1
gain_scheduled_impedance,combined_stress,1,2001,0.00,0,0.90625,1.60291,0.19996,0.15293,1.09567,0.03108,0.00000,0.64368,0.03448,3,5,0.69011,-0.07283,0.87508,338.21525,0.14782,0,0:x-0.114:y-0.432:f0.00:tf10.48:p0.0000:tok-1;15:x0.023:y-0.424:f8.73:tf10.48:p0.0232:tok-1;30:x0.028:y-0.344:f9.73:tf10.48:p0.0284:tok-1;45:x0.030:y-0.209:f9.74:tf10.48:p0.0300:tok-1;60:x0.030:y-0.048:f10.72:tf10.48:p0.0303:tok-1;75:x0.031:y0.121:f10.33:tf10.48:p0.0309:tok-1;90:x0.031:y0.277:f10.79:tf10.48:p0.0308:tok-1;95:x0.031:y0.316:f10.45:tf10.48:p0.0309:tok-1
adaptive_impedance_control,combined_stress,1,2001,0.00,1,0.92708,1.28176,0.40975,0.12229,1.21249,0.03226,0.00000,0.58427,0.03371,3,5,0.87972,-0.13921,0.86066,342.45313,0.14768,0,0:x-0.114:y-0.420:f0.00:tf10.48:p0.0000:tok-1;15:x0.027:y-0.410:f9.00:tf10.48:p0.0270:tok-1;30:x0.030:y-0.338:f10.16:tf10.48:p0.0297:tok-1;45:x0.031:y-0.212:f10.82:tf10.48:p0.0313:tok-1;60:x0.032:y-0.058:f10.69:tf10.48:p0.0317:tok-1;75:x0.032:y0.109:f10.66:tf10.48:p0.0320:tok-1;90:x0.032:y0.264:f10.73:tf10.48:p0.0316:tok-1;95:x0.032:y0.303:f11.25:tf10.48:p0.0316:tok-1
robust_mpc_impedance,combined_stress,1,2001,0.00,0,0.84375,3.25144,1.05880,0.31022,1.00979,0.02807,0.00000,0.45679,0.01235,1,5,0.37997,-0.02361,0.68580,338.00876,0.14798,0,0:x-0.123:y-0.436:f0.00:tf10.48:p0.0000:tok-1;15:x0.003:y-0.436:f3.76:tf10.48:p0.0032:tok-1;30:x0.022:y-0.396:f7.55:tf10.48:p0.0216:tok-1;45:x0.026:y-0.302:f8.87:tf10.48:p0.0258:tok-1;60:x0.026:y-0.176:f7.93:tf10.48:p0.0264:tok-1;75:x0.028:y-0.034:f9.62:tf10.48:p0.0278:tok-1;90:x0.028:y0.111:f9.64:tf10.48:p0.0280:tok-1;95:x0.028:y0.152:f9.46:tf10.48:p0.0281:tok-1
learned_gain_regressor,combined_stress,1,2001,0.00,0,0.90625,2.02919,0.46121,0.19360,1.19147,0.03230,0.00000,0.64368,0.04598,4,5,0.58816,-0.11323,0.85808,341.85728,0.14762,0,0:x-0.107:y-0.425:f0.46:tf10.48:p0.0000:tok-1;15:x0.020:y-0.418:f7.63:tf10.48:p0.0197:tok-1;30:x0.026:y-0.339:f9.08:tf10.48:p0.0263:tok-1;45:x0.030:y-0.202:f10.38:tf10.48:p0.0298:tok-1;60:x0.031:y-0.045:f10.12:tf10.48:p0.0311:tok-1;75:x0.032:y0.116:f10.76:tf10.48:p0.0318:tok-1;90:x0.032:y0.264:f11.25:tf10.48:p0.0322:tok-1;95:x0.032:y0.301:f11.22:tf10.48:p0.0323:tok-1
random_forest_gain_regressor,combined_stress,1,2001,0.00,0,0.89583,2.15050,0.16911,0.20518,1.17446,0.03080,0.00000,0.60465,0.03488,3,5,0.54922,-0.10979,0.81355,340.35924,0.14782,0,0:x-0.106:y-0.436:f0.00:tf10.48:p0.0000:tok-1;15:x0.015:y-0.431:f5.46:tf10.48:p0.0153:tok-1;30:x0.026:y-0.365:f9.48:tf10.48:p0.0260:tok-1;45:x0.029:y-0.243:f9.99:tf10.48:p0.0294:tok-1;60:x0.030:y-0.094:f10.09:tf10.48:p0.0301:tok-1;75:x0.031:y0.068:f10.29:tf10.48:p0.0308:tok-1;90:x0.031:y0.222:f10.12:tf10.48:p0.0307:tok-1;95:x0.031:y0.262:f10.20:tf10.48:p0.0306:tok-1
hist_gradient_gain_regressor,combined_stress,1,2001,0.00,0,0.89583,2.20298,0.26280,0.21018,1.16348,0.03041,0.00000,0.65116,0.05814,5,5,0.62585,-0.14473,0.84182,341.89475,0.14782,0,0:x-0.116:y-0.440:f0.00:tf10.48:p0.0000:tok-1;15:x0.016:y-0.435:f5.88:tf10.48:p0.0156:tok-1;30:x0.026:y-0.354:f8.74:tf10.48:p0.0256:tok-1;45:x0.029:y-0.220:f10.19:tf10.48:p0.0290:tok-1;60:x0.030:y-0.067:f11.40:tf10.48:p0.0304:tok-1;75:x0.030:y0.095:f10.59:tf10.48:p0.0302:tok-1;90:x0.030:y0.247:f9.89:tf10.48:p0.0303:tok-1;95:x0.030:y0.287:f10.18:tf10.48:p0.0302:tok-1
ensemble_uncertainty_gain,combined_stress,1,2001,0.00,0,0.88542,2.18661,0.17895,0.20862,1.15347,0.03164,0.00000,0.62353,0.08235,7,5,0.61109,-0.14170,0.83766,337.71649,0.14779,0,0:x-0.118:y-0.424:f0.22:tf10.48:p0.0000:tok-1;15:x0.015:y-0.419:f6.32:tf10.48:p0.0153:tok-1;30:x0.026:y-0.349:f9.07:tf10.48:p0.0259:tok-1;45:x0.029:y-0.222:f10.02:tf10.48:p0.0291:tok-1;60:x0.031:y-0.068:f10.77:tf10.48:p0.0315:tok-1;75:x0.031:y0.093:f10.09:tf10.48:p0.0306:tok-1;90:x0.031:y0.244:f10.46:tf10.48:p0.0309:tok-1;95:x0.031:y0.283:f10.36:tf10.48:p0.0309:tok-1
risk_averse_impedance,combined_stress,1,2001,0.00,0,0.86458,3.54695,1.74831,0.33841,1.04254,0.02557,0.00000,0.24096,0.01205,1,5,0.39794,-0.04873,0.61316,345.39535,0.14789,0,0:x-0.119:y-0.433:f0.14:tf10.48:p0.0000:tok-1;15:x0.008:y-0.433:f4.30:tf10.48:p0.0083:tok-1;30:x0.021:y-0.397:f7.39:tf10.48:p0.0211:tok-1;45:x0.024:y-0.318:f8.59:tf10.48:p0.0245:tok-1;60:x0.025:y-0.210:f8.15:tf10.48:p0.0247:tok-1;75:x0.025:y-0.083:f8.43:tf10.48:p0.0252:tok-1;90:x0.026:y0.050:f9.01:tf10.48:p0.0255:tok-1;95:x0.025:y0.090:f8.91:tf10.48:p0.0254:tok-1
conformal_safety_gain,combined_stress,1,2001,0.00,0,0.89583,2.21191,0.26185,0.21104,1.08012,0.03034,0.00000,0.60465,0.02326,2,5,0.63383,-0.14759,0.83398,340.63123,0.14781,0,0:x-0.119:y-0.418:f0.00:tf10.48:p0.0000:tok-1;15:x0.014:y-0.414:f5.89:tf10.48:p0.0142:tok-1;30:x0.026:y-0.346:f9.33:tf10.48:p0.0256:tok-1;45:x0.029:y-0.221:f9.62:tf10.48:p0.0289:tok-1;60:x0.030:y-0.070:f10.51:tf10.48:p0.0302:tok-1;75:x0.030:y0.090:f9.98:tf10.48:p0.0300:tok-1;90:x0.030:y0.241:f10.40:tf10.48:p0.0301:tok-1;95:x0.030:y0.280:f10.22:tf10.48:p0.0301:tok-1
impedance_token_policy_v4,combined_stress,1,2001,0.00,1,0.90625,2.24701,0.78950,0.21438,1.00214,0.02903,0.00000,0.58621,0.01149,1,5,0.68033,-0.06163,0.76515,341.78374,0.14793,50,0:x-0.107:y-0.436:f0.15:tf10.48:p0.0000:tok1;15:x0.021:y-0.430:f7.17:tf10.48:p0.0210:tok5;30:x0.027:y-0.362:f9.97:tf10.48:p0.0270:tok6;45:x0.027:y-0.243:f9.19:tf10.48:p0.0272:tok4;60:x0.025:y-0.113:f6.86:tf10.48:p0.0252:tok3;75:x0.027:y0.026:f9.31:tf10.48:p0.0272:tok3;90:x0.029:y0.177:f10.11:tf10.48:p0.0290:tok3;95:x0.029:y0.220:f10.10:tf10.48:p0.0287:tok7
impedance_token_policy_v5,combined_stress,1,2001,0.00,0,0.89583,2.80394,1.76982,0.26752,1.06501,0.02628,0.00000,0.43023,0.01163,1,5,0.63862,-0.06784,0.72692,343.64196,0.14812,32,0:x-0.107:y-0.440:f0.14:tf10.48:p0.0000:tok1;15:x0.021:y-0.433:f7.63:tf10.48:p0.0208:tok2;30:x0.025:y-0.369:f8.17:tf10.48:p0.0246:tok6;45:x0.025:y-0.274:f8.43:tf10.48:p0.0247:tok6;60:x0.024:y-0.149:f8.12:tf10.48:p0.0245:tok4;75:x0.026:y0.000:f8.79:tf10.48:p0.0256:tok4;90:x0.025:y0.147:f8.41:tf10.48:p0.0254:tok4;95:x0.025:y0.188:f9.09:tf10.48:p0.0254:tok4
oracle_impedance,combined_stress,1,2001,0.00,0,0.91667,1.20804,0.28542,0.11526,1.21135,0.03209,0.00000,0.62500,0.02273,2,5,0.85292,-0.14536,0.86208,337.01805,0.14762,0,0:x-0.119:y-0.422:f0.00:tf10.48:p0.0000:tok-1;15:x0.032:y-0.412:f11.29:tf10.48:p0.0317:tok-1;30:x0.032:y-0.332:f10.53:tf10.48:p0.0317:tok-1;45:x0.032:y-0.197:f10.60:tf10.48:p0.0318:tok-1;60:x0.032:y-0.041:f10.79:tf10.48:p0.0316:tok-1;75:x0.032:y0.119:f10.95:tf10.48:p0.0317:tok-1;90:x0.032:y0.267:f10.51:tf10.48:p0.0318:tok-1;95:x0.032:y0.305:f10.63:tf10.48:p0.0318:tok-1
gain_scheduled_impedance,combined_stress,1,2002,0.00,0,0.91667,1.64331,0.18954,0.14962,1.22471,0.03135,0.00000,0.62500,0.03409,3,5,0.64405,-0.06223,0.86836,351.19163,0.18517,0,0:x-0.104:y-0.436:f0.00:tf10.98:p0.0000:tok-1;15:x0.023:y-0.427:f8.84:tf10.98:p0.0235:tok-1;30:x0.029:y-0.348:f9.68:tf10.98:p0.0287:tok-1;45:x0.030:y-0.213:f10.79:tf10.98:p0.0305:tok-1;60:x0.030:y-0.053:f8.33:tf10.98:p0.0301:tok-1;75:x0.031:y0.116:f10.90:tf10.98:p0.0309:tok-1;90:x0.031:y0.271:f10.55:tf10.98:p0.0312:tok-1;95:x0.031:y0.310:f10.97:tf10.98:p0.0313:tok-1
adaptive_impedance_control,combined_stress,1,2002,0.00,0,0.92708,1.33206,0.43190,0.12129,1.22179,0.03269,0.00000,0.60674,0.05618,5,5,0.88859,-0.14173,0.85272,353.56973,0.18507,0,0:x-0.112:y-0.445:f0.00:tf10.98:p0.0000:tok-1;15:x0.028:y-0.432:f9.78:tf10.98:p0.0283:tok-1;30:x0.031:y-0.353:f10.94:tf10.98:p0.0306:tok-1;45:x0.032:y-0.222:f11.11:tf10.98:p0.0318:tok-1;60:x0.031:y-0.065:f9.70:tf10.98:p0.0314:tok-1;75:x0.032:y0.102:f11.44:tf10.98:p0.0324:tok-1;90:x0.032:y0.257:f11.39:tf10.98:p0.0321:tok-1;95:x0.032:y0.296:f11.17:tf10.98:p0.0320:tok-1
robust_mpc_impedance,combined_stress,1,2002,0.00,0,0.85417,3.28453,1.02699,0.29906,1.04061,0.02840,0.00000,0.43902,0.02439,2,5,0.35087,-0.01327,0.68271,351.84335,0.18521,0,0:x-0.112:y-0.434:f0.19:tf10.98:p0.0000:tok-1;15:x0.006:y-0.434:f4.76:tf10.98:p0.0065:tok-1;30:x0.023:y-0.392:f8.23:tf10.98:p0.0230:tok-1;45:x0.027:y-0.299:f9.50:tf10.98:p0.0266:tok-1;60:x0.028:y-0.176:f11.27:tf10.98:p0.0283:tok-1;75:x0.028:y-0.035:f10.22:tf10.98:p0.0283:tok-1;90:x0.028:y0.108:f9.97:tf10.98:p0.0284:tok-1;95:x0.028:y0.149:f9.93:tf10.98:p0.0284:tok-1
learned_gain_regressor,combined_stress,1,2002,0.00,0,0.90625,2.02212,0.58766,0.18412,1.21797,0.03338,0.00000,0.63218,0.04598,4,5,0.62697,-0.12627,0.84992,350.42449,0.18494,0,0:x-0.110:y-0.426:f0.22:tf10.98:p0.0000:tok-1;15:x0.021:y-0.419:f7.72:tf10.98:p0.0206:tok-1;30:x0.028:y-0.341:f9.87:tf10.98:p0.0276:tok-1;45:x0.031:y-0.205:f10.94:tf10.98:p0.0306:tok-1;60:x0.032:y-0.050:f10.97:tf10.98:p0.0317:tok-1;75:x0.033:y0.110:f11.43:tf10.98:p0.0327:tok-1;90:x0.033:y0.257:f11.85:tf10.98:p0.0333:tok-1;95:x0.033:y0.294:f11.88:tf10.98:p0.0332:tok-1
random_forest_gain_regressor,combined_stress,1,2002,0.00,1,0.89583,2.24055,0.20077,0.20400,1.11723,0.03159,0.00000,0.59302,0.01163,1,5,0.56944,-0.12208,0.80847,350.79979,0.18512,0,0:x-0.109:y-0.434:f0.00:tf10.98:p0.0000:tok-1;15:x0.016:y-0.430:f6.74:tf10.98:p0.0162:tok-1;30:x0.026:y-0.365:f9.13:tf10.98:p0.0255:tok-1;45:x0.029:y-0.246:f10.34:tf10.98:p0.0294:tok-1;60:x0.031:y-0.097:f10.33:tf10.98:p0.0315:tok-1;75:x0.031:y0.064:f10.91:tf10.98:p0.0314:tok-1;90:x0.032:y0.218:f10.99:tf10.98:p0.0315:tok-1;95:x0.032:y0.258:f11.11:tf10.98:p0.0316:tok-1
hist_gradient_gain_regressor,combined_stress,1,2002,0.00,1,0.89583,2.18364,0.27791,0.19882,1.12367,0.03140,0.00000,0.59302,0.04651,4,5,0.62117,-0.14432,0.83550,351.42590,0.18511,0,0:x-0.114:y-0.411:f0.24:tf10.98:p0.0000:tok-1;15:x0.017:y-0.405:f6.74:tf10.98:p0.0166:tok-1;30:x0.027:y-0.335:f9.43:tf10.98:p0.0266:tok-1;45:x0.030:y-0.213:f10.36:tf10.98:p0.0300:tok-1;60:x0.030:y-0.067:f10.24:tf10.98:p0.0302:tok-1;75:x0.031:y0.091:f10.68:tf10.98:p0.0306:tok-1;90:x0.031:y0.242:f10.61:tf10.98:p0.0312:tok-1;95:x0.031:y0.281:f11.09:tf10.98:p0.0314:tok-1
ensemble_uncertainty_gain,combined_stress,1,2002,0.00,0,0.89583,2.30901,0.23853,0.21024,1.20685,0.03175,0.00000,0.62791,0.01163,1,5,0.62336,-0.14763,0.82988,351.98159,0.18508,0,0:x-0.119:y-0.434:f0.54:tf10.98:p0.0000:tok-1;15:x0.016:y-0.429:f6.61:tf10.98:p0.0159:tok-1;30:x0.025:y-0.357:f9.06:tf10.98:p0.0254:tok-1;45:x0.029:y-0.228:f10.49:tf10.98:p0.0294:tok-1;60:x0.031:y-0.074:f10.51:tf10.98:p0.0310:tok-1;75:x0.032:y0.087:f11.31:tf10.98:p0.0316:tok-1;90:x0.032:y0.237:f10.83:tf10.98:p0.0317:tok-1;95:x0.032:y0.277:f11.19:tf10.98:p0.0317:tok-1
risk_averse_impedance,combined_stress,1,2002,0.00,0,0.86458,3.65202,1.78884,0.33252,1.00496,0.02645,0.00000,0.18072,0.01205,1,5,0.39779,-0.05375,0.60723,349.40160,0.18513,0,0:x-0.119:y-0.420:f0.24:tf10.98:p0.0000:tok-1;15:x0.010:y-0.419:f4.86:tf10.98:p0.0097:tok-1;30:x0.022:y-0.385:f7.84:tf10.98:p0.0219:tok-1;45:x0.025:y-0.310:f8.43:tf10.98:p0.0249:tok-1;60:x0.025:y-0.207:f9.18:tf10.98:p0.0253:tok-1;75:x0.026:y-0.084:f9.66:tf10.98:p0.0263:tok-1;90:x0.026:y0.046:f9.44:tf10.98:p0.0264:tok-1;95:x0.026:y0.085:f9.28:tf10.98:p0.0264:tok-1
conformal_safety_gain,combined_stress,1,2002,0.00,0,0.89583,2.24597,0.22085,0.20450,1.10421,0.03131,0.00000,0.61628,0.04651,4,5,0.58282,-0.12402,0.82569,349.73454,0.18512,0,0:x-0.109:y-0.429:f0.00:tf10.98:p0.0000:tok-1;15:x0.015:y-0.425:f6.42:tf10.98:p0.0149:tok-1;30:x0.026:y-0.354:f10.02:tf10.98:p0.0264:tok-1;45:x0.030:y-0.227:f10.57:tf10.98:p0.0296:tok-1;60:x0.031:y-0.077:f10.01:tf10.98:p0.0306:tok-1;75:x0.031:y0.083:f11.08:tf10.98:p0.0308:tok-1;90:x0.031:y0.233:f10.85:tf10.98:p0.0313:tok-1;95:x0.031:y0.273:f11.00:tf10.98:p0.0313:tok-1
impedance_token_policy_v4,combined_stress,1,2002,0.00,1,0.90625,2.31054,0.89318,0.21038,0.99542,0.02949,0.00000,0.56322,0.00000,0,5,0.71492,-0.06629,0.75625,354.53453,0.18524,52,0:x-0.112:y-0.432:f0.00:tf10.98:p0.0000:tok1;15:x0.023:y-0.426:f8.74:tf10.98:p0.0229:tok6;30:x0.028:y-0.361:f10.05:tf10.98:p0.0276:tok4;45:x0.028:y-0.244:f10.09:tf10.98:p0.0276:tok6;60:x0.026:y-0.115:f7.34:tf10.98:p0.0259:tok3;75:x0.027:y0.019:f10.26:tf10.98:p0.0272:tok3;90:x0.029:y0.169:f10.20:tf10.98:p0.0291:tok3;95:x0.029:y0.212:f10.41:tf10.98:p0.0295:tok7
impedance_token_policy_v5,combined_stress,1,2002,0.00,0,0.89583,2.88700,1.86545,0.26286,1.01902,0.02686,0.00000,0.41860,0.01163,1,5,0.68932,-0.08525,0.71324,355.42590,0.18539,38,0:x-0.113:y-0.434:f0.00:tf10.98:p0.0000:tok1;15:x0.021:y-0.428:f8.33:tf10.98:p0.0213:tok2;30:x0.024:y-0.368:f8.68:tf10.98:p0.0245:tok6;45:x0.025:y-0.274:f8.85:tf10.98:p0.0251:tok6;60:x0.026:y-0.150:f8.10:tf10.98:p0.0261:tok6;75:x0.026:y-0.008:f9.36:tf10.98:p0.0257:tok4;90:x0.026:y0.135:f9.19:tf10.98:p0.0258:tok4;95:x0.026:y0.176:f9.19:tf10.98:p0.0257:tok4
